stateabb,year,cinc
JPN,1862,0.024829453
JPN,1863,0.024258133
JPN,1864,0.024220012
JPN,1865,0.024183542
JPN,1866,0.024379507
JPN,1867,0.023846688
JPN,1868,0.020813718
JPN,1869,0.020484475
JPN,1870,0.019930879
JPN,1871,0.020237276
JPN,1872,0.021996623
JPN,1873,0.022360319
JPN,1874,0.022736132
JPN,1875,0.022255471
JPN,1876,0.021073263
JPN,1877,0.020594073
JPN,1878,0.020470809
JPN,1879,0.021155048
JPN,1880,0.021029178
JPN,1881,0.020603798
JPN,1882,0.020451738
JPN,1883,0.020879477
JPN,1884,0.020648859
JPN,1885,0.020382581
JPN,1886,0.021500869
JPN,1887,0.021494383
JPN,1888,0.020884184
JPN,1889,0.021366529
JPN,1890,0.021399876
JPN,1891,0.021730566
JPN,1892,0.020431461
JPN,1893,0.019762313
JPN,1894,0.028258443
JPN,1895,0.031202998
JPN,1896,0.024673413
JPN,1897,0.027722646
JPN,1898,0.028357763
JPN,1899,0.028255161
JPN,1900,0.028886409
JPN,1901,0.028882319
JPN,1902,0.028664902
JPN,1903,0.032300659
JPN,1904,0.054540616
JPN,1905,0.048521567
JPN,1906,0.041859712
JPN,1907,0.036371049
JPN,1908,0.036674727
JPN,1909,0.034346934
JPN,1910,0.035019185
JPN,1911,0.035104152
JPN,1912,0.035047095
JPN,1913,0.033597723
JPN,1914,0.031595059
JPN,1915,0.026755644
JPN,1916,0.027113616
JPN,1917,0.02843399
JPN,1918,0.02928555
JPN,1919,0.03476733
JPN,1920,0.040832121
JPN,1921,0.042482223
JPN,1922,0.040866718
JPN,1923,0.039694659
JPN,1924,0.042133622
JPN,1925,0.03970005
JPN,1926,0.040671602
JPN,1927,0.040210638
JPN,1928,0.039698362
JPN,1929,0.03968256
JPN,1930,0.03988234
JPN,1931,0.041142285
JPN,1932,0.048889223
JPN,1933,0.049184583
JPN,1934,0.049332455
JPN,1935,0.046827927
JPN,1936,0.046316784
JPN,1937,0.053411301
JPN,1938,0.059080541
JPN,1939,0.059057426
JPN,1940,0.050717685
JPN,1941,0.066631123
JPN,1942,0.061442513
JPN,1943,0.060228042
JPN,1944,0.067079283
JPN,1945,0.052876092
JPN,1952,0.029540982
JPN,1953,0.030228069
JPN,1954,0.031052226
JPN,1955,0.029987227
JPN,1956,0.031481903
JPN,1957,0.032861732
JPN,1958,0.03327005
JPN,1959,0.03472922
JPN,1960,0.036334883
JPN,1961,0.039331235
JPN,1962,0.038374282
JPN,1963,0.039631143
JPN,1964,0.041553911
JPN,1965,0.041127503
JPN,1966,0.043197803
JPN,1967,0.048120305
JPN,1968,0.048804343
JPN,1969,0.051823463
JPN,1970,0.054033313
JPN,1971,0.053687446
JPN,1972,0.054128502
JPN,1973,0.058746405
JPN,1974,0.057520404
JPN,1975,0.055701487
JPN,1976,0.055338673
JPN,1977,0.054040499
JPN,1978,0.052383229
JPN,1979,0.05386826
JPN,1980,0.053608559
JPN,1981,0.051490344
JPN,1982,0.052413125
JPN,1983,0.050641321
JPN,1984,0.051105756
JPN,1985,0.050602786
JPN,1986,0.049745739
JPN,1987,0.04914055
JPN,1988,0.049770355
JPN,1989,0.051620346
JPN,1990,0.050756779
JPN,1991,0.054351252
JPN,1992,0.054214541
JPN,1993,0.054770403
JPN,1994,0.05439933
JPN,1995,0.054388806
JPN,1996,0.052175447
JPN,1997,0.051150348
JPN,1998,0.048571788
JPN,1999,0.048294511
JPN,2000,0.049880229
JPN,2001,0.047059998
JPN,2002,0.048556753
JPN,2003,0.046969321
JPN,2004,0.044990469
JPN,2005,0.043271314
JPN,2006,0.041439977
JPN,2007,0.039961673
JPN,2008,0.039319433
JPN,2009,0.036056604
JPN,2010,0.036927231
JPN,2011,0.036069013
JPN,2012,0.035483968
JPN,2013,0.03543669
JPN,2014,0.033553034
JPN,2015,0.032540493
JPN,2016,0.032967471
IND,1947,0.052838139
IND,1948,0.052450538
IND,1949,0.051409855
IND,1950,0.049562294
IND,1951,0.048948906
IND,1952,0.046861559
IND,1953,0.046692025
IND,1954,0.046494652
IND,1955,0.045164347
IND,1956,0.045188081
IND,1957,0.045793545
IND,1958,0.046342421
IND,1959,0.046870545
IND,1960,0.046093516
IND,1961,0.048727892
IND,1962,0.049118221
IND,1963,0.051458698
IND,1964,0.051666882
IND,1965,0.05203357
IND,1966,0.052054483
IND,1967,0.050705727
IND,1968,0.050752491
IND,1969,0.050289605
IND,1970,0.052315813
IND,1971,0.052602854
IND,1972,0.054226525
IND,1973,0.054161008
IND,1974,0.053586833
IND,1975,0.054597087
IND,1976,0.053612337
IND,1977,0.053067662
IND,1978,0.053239591
IND,1979,0.052822459
IND,1980,0.051706716
IND,1981,0.051968116
IND,1982,0.054209597
IND,1983,0.054378901
IND,1984,0.054487396
IND,1985,0.056016397
IND,1986,0.056725986
IND,1987,0.057611976
IND,1988,0.058536842
IND,1989,0.059536219
IND,1990,0.059904084
IND,1991,0.062427863
IND,1992,0.063462868
IND,1993,0.063559026
IND,1994,0.063944019
IND,1995,0.065134004
IND,1996,0.066274598
IND,1997,0.066422015
IND,1998,0.067699298
IND,1999,0.068218797
IND,2000,0.068947494
IND,2001,0.069738038
IND,2002,0.072748497
IND,2003,0.073222764
IND,2004,0.073661216
IND,2005,0.075859614
IND,2006,0.076072864
IND,2007,0.077053241
IND,2008,0.077899814
IND,2009,0.080685042
IND,2010,0.079316221
IND,2011,0.080262847
IND,2012,0.080750264
IND,2013,0.081487507
IND,2014,0.083619125
IND,2015,0.085227132
IND,2016,0.0868413
BHU,1971,0.00010242924
BHU,1972,0.00010173091
BHU,1973,0.00010116662
BHU,1974,0.00009952781
BHU,1975,0.000099899342
BHU,1976,0.00010023762
BHU,1977,0.000093087736
BHU,1978,0.000092533985
BHU,1979,0.000092453076
BHU,1980,0.000087140172
BHU,1981,0.000092573551
BHU,1982,0.000093126771
BHU,1983,0.000093566508
BHU,1984,0.00009264164
BHU,1985,0.000093710092
BHU,1986,0.00009389747
BHU,1987,0.000094977615
BHU,1988,0.00010216817
BHU,1989,0.00009562786
BHU,1990,0.00011614561
BHU,1991,0.00012045808
BHU,1992,0.00012229959
BHU,1993,0.0001229156
BHU,1994,0.00012384247
BHU,1995,0.00012450997
BHU,1996,0.00015282595
BHU,1997,0.00015500994
BHU,1998,0.00013867977
BHU,1999,0.00013943805
BHU,2000,0.00012473487
BHU,2001,0.000043243337
BHU,2002,0.000048187074
BHU,2003,0.000047491791
BHU,2004,0.000046811219
BHU,2005,0.000047077927
BHU,2006,0.000047125555
BHU,2007,0.000047475478
BHU,2008,0.000047812166
BHU,2009,0.000048736008
BHU,2010,0.000048365604
BHU,2011,0.000047632835
BHU,2012,0.000047715417
BHU,2013,0.00004830469
BHU,2014,0.000048975544
BHU,2015,0.000048892747
BHU,2016,0.000049678332
PAK,1947,0.011441837
PAK,1948,0.011802183
PAK,1949,0.011359353
PAK,1950,0.011278111
PAK,1951,0.010941475
PAK,1952,0.010383299
PAK,1953,0.010273621
PAK,1954,0.010073845
PAK,1955,0.009882587
PAK,1956,0.0097849369
PAK,1957,0.0099478252
PAK,1958,0.010195325
PAK,1959,0.010272091
PAK,1960,0.010305484
PAK,1961,0.010561494
PAK,1962,0.010521082
PAK,1963,0.010741619
PAK,1964,0.010862451
PAK,1965,0.011127846
PAK,1966,0.011098194
PAK,1967,0.011267106
PAK,1968,0.013082366
PAK,1969,0.01328346
PAK,1970,0.013311203
PAK,1971,0.0098727429
PAK,1972,0.0080927061
PAK,1973,0.0089288289
PAK,1974,0.0084067918
PAK,1975,0.0092087286
PAK,1976,0.0099329334
PAK,1977,0.0099501554
PAK,1978,0.0094953217
PAK,1979,0.0097459713
PAK,1980,0.0094424756
PAK,1981,0.0099096196
PAK,1982,0.010278875
PAK,1983,0.0096130967
PAK,1984,0.0096809994
PAK,1985,0.0098946774
PAK,1986,0.0099129854
PAK,1987,0.009986354
PAK,1988,0.0099850642
PAK,1989,0.010451349
PAK,1990,0.01068131
PAK,1991,0.011439302
PAK,1992,0.011952585
PAK,1993,0.012134563
PAK,1994,0.012314228
PAK,1995,0.012398315
PAK,1996,0.012596623
PAK,1997,0.013021749
PAK,1998,0.013377135
PAK,1999,0.013293297
PAK,2000,0.013246816
PAK,2001,0.013256838
PAK,2002,0.013623365
PAK,2003,0.013765555
PAK,2004,0.013859786
PAK,2005,0.014071682
PAK,2006,0.014133961
PAK,2007,0.014278984
PAK,2008,0.014116609
PAK,2009,0.013946896
PAK,2010,0.014088254
PAK,2011,0.014229219
PAK,2012,0.014570107
PAK,2013,0.014428538
PAK,2014,0.014549979
PAK,2015,0.014926169
PAK,2016,0.015149659
BNG,1971,0.010962872
BNG,1972,0.0049299821
BNG,1973,0.0044309217
BNG,1974,0.0044625443
BNG,1975,0.0047208485
BNG,1976,0.0049945884
BNG,1977,0.0050977818
BNG,1978,0.0051905578
BNG,1979,0.0052349968
BNG,1980,0.0051559038
BNG,1981,0.0052667828
BNG,1982,0.0054043746
BNG,1983,0.005472762
BNG,1984,0.0056320908
BNG,1985,0.0057972423
BNG,1986,0.005808807
BNG,1987,0.0058247172
BNG,1988,0.0058175051
BNG,1989,0.0058528394
BNG,1990,0.0059216367
BNG,1991,0.0060751652
BNG,1992,0.0061452556
BNG,1993,0.0061402619
BNG,1994,0.0062061185
BNG,1995,0.0062422035
BNG,1996,0.0062198425
BNG,1997,0.0062088645
BNG,1998,0.0062855678
BNG,1999,0.0063033327
BNG,2000,0.0065437574
BNG,2001,0.006668264
BNG,2002,0.0070210216
BNG,2003,0.0069451304
BNG,2004,0.0070078447
BNG,2005,0.0070430436
BNG,2006,0.0071324129
BNG,2007,0.007151484
BNG,2008,0.0073486413
BNG,2009,0.0073892241
BNG,2010,0.0074009714
BNG,2011,0.0074403561
BNG,2012,0.0074595516
BNG,2013,0.007456094
BNG,2014,0.0075062956
BNG,2015,0.0076275808
BNG,2016,0.0077311159
MYA,1948,0.0022861729
MYA,1949,0.0022247108
MYA,1950,0.0021584309
MYA,1951,0.0021439223
MYA,1952,0.0020676968
MYA,1953,0.0021117325
MYA,1954,0.0021397534
MYA,1955,0.002106616
MYA,1956,0.0021649548
MYA,1957,0.0022598193
MYA,1958,0.0023723627
MYA,1959,0.002466422
MYA,1960,0.0025439686
MYA,1961,0.0026010522
MYA,1962,0.0026350224
MYA,1963,0.0026363477
MYA,1964,0.0027513802
MYA,1965,0.00287939
MYA,1966,0.0027894659
MYA,1967,0.0027629926
MYA,1968,0.0027228289
MYA,1969,0.0029688545
MYA,1970,0.0030614135
MYA,1971,0.0030974627
MYA,1972,0.0032000593
MYA,1973,0.0033569431
MYA,1974,0.0032776839
MYA,1975,0.0033579003
MYA,1976,0.0034345379
MYA,1977,0.0035440049
MYA,1978,0.0035120284
MYA,1979,0.0035285417
MYA,1980,0.0033567401
MYA,1981,0.0035714365
MYA,1982,0.0036012495
MYA,1983,0.0032125995
MYA,1984,0.0034392092
MYA,1985,0.0034873022
MYA,1986,0.0034207127
MYA,1987,0.0034037612
MYA,1988,0.0033795615
MYA,1989,0.0034983696
MYA,1990,0.0038452242
MYA,1991,0.0043867277
MYA,1992,0.0043722433
MYA,1993,0.0051866737
MYA,1994,0.0049880878
MYA,1995,0.0050193025
MYA,1996,0.0050713564
MYA,1997,0.0051261871
MYA,1998,0.0051218611
MYA,1999,0.0052384203
MYA,2000,0.0050114002
MYA,2001,0.0053278017
MYA,2002,0.0067349481
MYA,2003,0.0070636505
MYA,2004,0.0065940898
MYA,2005,0.0066595762
MYA,2006,0.006312239
MYA,2007,0.0061867917
MYA,2008,0.0065451632
MYA,2009,0.0064758644
MYA,2010,0.0055270703
MYA,2011,0.00566279
MYA,2012,0.0056144674
MYA,2013,0.0054352265
MYA,2014,0.0054294248
MYA,2015,0.0054877498
MYA,2016,0.0055210949
SRI,1948,0.00087685912
SRI,1949,0.00085449073
SRI,1950,0.00086789613
SRI,1951,0.00087233307
SRI,1952,0.00083498796
SRI,1953,0.00083726418
SRI,1954,0.00083289342
SRI,1955,0.00080085581
SRI,1956,0.00079945003
SRI,1957,0.00080893515
SRI,1958,0.00081893947
SRI,1959,0.00082706189
SRI,1960,0.00081568887
SRI,1961,0.00084510777
SRI,1962,0.00082879391
SRI,1963,0.00082724891
SRI,1964,0.00081819412
SRI,1965,0.00082626613
SRI,1966,0.00083431741
SRI,1967,0.00083936297
SRI,1968,0.00084469904
SRI,1969,0.00086647313
SRI,1970,0.00094135618
SRI,1971,0.0009315167
SRI,1972,0.00099805836
SRI,1973,0.00099758862
SRI,1974,0.00098489085
SRI,1975,0.00098196068
SRI,1976,0.00097582315
SRI,1977,0.0010112779
SRI,1978,0.00095574703
SRI,1979,0.00097018591
SRI,1980,0.00098392472
SRI,1981,0.00099023245
SRI,1982,0.00099418371
SRI,1983,0.00097184215
SRI,1984,0.00099301781
SRI,1985,0.0010463452
SRI,1986,0.0011061116
SRI,1987,0.0010475762
SRI,1988,0.0010152059
SRI,1989,0.0010238416
SRI,1990,0.0010343668
SRI,1991,0.0016271134
SRI,1992,0.0016801337
SRI,1993,0.0016909557
SRI,1994,0.0017061234
SRI,1995,0.0017320269
SRI,1996,0.001787264
SRI,1997,0.0018041782
SRI,1998,0.0018341489
SRI,1999,0.0017030159
SRI,2000,0.0018310642
SRI,2001,0.0018936733
SRI,2002,0.0020666104
SRI,2003,0.0020050625
SRI,2004,0.0018362526
SRI,2005,0.0016996902
SRI,2006,0.0017169862
SRI,2007,0.0020567002
SRI,2008,0.0021139821
SRI,2009,0.0020503295
SRI,2010,0.0020915971
SRI,2011,0.0021522956
SRI,2012,0.0021199302
SRI,2013,0.0021220988
SRI,2014,0.002118638
SRI,2015,0.0021500553
SRI,2016,0.0021774352
MAD,1965,6.79E-06
MAD,1966,6.77E-06
MAD,1967,6.80E-06
MAD,1968,8.29E-06
MAD,1969,8.34E-06
MAD,1970,6.69E-06
MAD,1971,6.47E-06
MAD,1972,6.76E-06
MAD,1973,6.78E-06
MAD,1974,6.60E-06
MAD,1975,6.56E-06
MAD,1976,6.61E-06
MAD,1977,6.74E-06
MAD,1978,6.99E-06
MAD,1979,7.05E-06
MAD,1980,7.22E-06
MAD,1981,7.33E-06
MAD,1982,7.43E-06
MAD,1983,7.56E-06
MAD,1984,6.74E-06
MAD,1985,7.70E-06
MAD,1986,6.51E-06
MAD,1987,6.63E-06
MAD,1988,6.73E-06
MAD,1989,6.83E-06
MAD,1990,6.85E-06
MAD,1991,7.06E-06
MAD,1992,7.20E-06
MAD,1993,7.33E-06
MAD,1994,8.94E-06
MAD,1995,9.12E-06
MAD,1996,9.32E-06
MAD,1997,9.55E-06
MAD,1998,0.000015848673
MAD,1999,0.000016342821
MAD,2000,0.000015205794
MAD,2001,0.000014852258
MAD,2002,0.000012754143
MAD,2003,0.000013473293
MAD,2004,0.000012261821
MAD,2005,0.000015009288
MAD,2006,0.000016094233
MAD,2007,0.000016321452
MAD,2008,9.88E-06
MAD,2009,9.98E-06
MAD,2010,9.96E-06
MAD,2011,0.00001002359
MAD,2012,0.000010096434
MAD,2013,0.000011563626
MAD,2014,0.000011862347
MAD,2015,0.000012075072
MAD,2016,0.000012260452
NEP,1920,0.0014135966
NEP,1921,0.001407307
NEP,1922,0.0015074686
NEP,1923,0.0015111943
NEP,1924,0.0015021538
NEP,1925,0.0015037408
NEP,1926,0.0014934915
NEP,1927,0.0014942628
NEP,1928,0.0014809398
NEP,1929,0.0014769754
NEP,1930,0.0014662785
NEP,1931,0.0014677335
NEP,1932,0.0014612944
NEP,1933,0.0014140815
NEP,1934,0.0013846807
NEP,1935,0.0012661883
NEP,1936,0.0012703794
NEP,1937,0.0012556931
NEP,1938,0.0012923034
NEP,1939,0.0011505103
NEP,1940,0.0009938163
NEP,1941,0.0010040543
NEP,1942,0.001000234
NEP,1943,0.0010080092
NEP,1944,0.00098212308
NEP,1945,0.00095774786
NEP,1946,0.0012349869
NEP,1947,0.0010606931
NEP,1948,0.0010616125
NEP,1949,0.0010750142
NEP,1950,0.00087140838
NEP,1951,0.00084922242
NEP,1952,0.00080681033
NEP,1953,0.00095725677
NEP,1954,0.00078673859
NEP,1955,0.00076822506
NEP,1956,0.000768086
NEP,1957,0.00076792995
NEP,1958,0.00076948566
NEP,1959,0.00076997251
NEP,1960,0.00074678223
NEP,1961,0.00074615632
NEP,1962,0.00073439541
NEP,1963,0.00072489213
NEP,1964,0.00071787363
NEP,1965,0.00073963491
NEP,1966,0.00071683043
NEP,1967,0.00071734097
NEP,1968,0.00071114878
NEP,1969,0.00075724866
NEP,1970,0.00082461367
NEP,1971,0.00082014978
NEP,1972,0.00083689811
NEP,1973,0.00083367713
NEP,1974,0.00082653487
NEP,1975,0.00084010436
NEP,1976,0.00084331137
NEP,1977,0.00088308268
NEP,1978,0.0008506478
NEP,1979,0.00081100484
NEP,1980,0.00078961928
NEP,1981,0.00080925325
NEP,1982,0.00081629516
NEP,1983,0.00082577369
NEP,1984,0.00081790687
NEP,1985,0.00081916642
NEP,1986,0.00081715989
NEP,1987,0.00084866927
NEP,1988,0.00087491196
NEP,1989,0.00088047131
NEP,1990,0.00087376003
NEP,1991,0.0009307228
NEP,1992,0.00092254946
NEP,1993,0.00094387546
NEP,1994,0.00099808408
NEP,1995,0.0011041783
NEP,1996,0.0010536019
NEP,1997,0.001105744
NEP,1998,0.0011190656
NEP,1999,0.0011346046
NEP,2000,0.0012757542
NEP,2001,0.001276798
NEP,2002,0.0012588317
NEP,2003,0.0013608631
NEP,2004,0.0013924026
NEP,2005,0.0014271875
NEP,2006,0.0014305414
NEP,2007,0.0014405203
NEP,2008,0.0014255532
NEP,2009,0.0014191568
NEP,2010,0.0016320116
NEP,2011,0.001634017
NEP,2012,0.0016420335
NEP,2013,0.0016514565
NEP,2014,0.0016949996
NEP,2015,0.0017036212
NEP,2016,0.0017179438
THI,1887,0.0028007773
THI,1888,0.002784089
THI,1889,0.0027825618
THI,1890,0.0027814778
THI,1891,0.0027755843
THI,1892,0.0027976837
THI,1893,0.0024082502
THI,1894,0.0024521637
THI,1895,0.0024555682
THI,1896,0.0024659147
THI,1897,0.0024572364
THI,1898,0.0024359354
THI,1899,0.0021767877
THI,1900,0.0025891052
THI,1901,0.0021080545
THI,1902,0.0022771058
THI,1903,0.0025651292
THI,1904,0.0026516204
THI,1905,0.0025588935
THI,1906,0.0026909295
THI,1907,0.0031301228
THI,1908,0.0032458149
THI,1909,0.0032017725
THI,1910,0.0032066351
THI,1911,0.0030731475
THI,1912,0.0031079911
THI,1913,0.0031064949
THI,1914,0.0029514928
THI,1915,0.0023252836
THI,1916,0.002367415
THI,1917,0.0023715945
THI,1918,0.0023970618
THI,1919,0.0026816919
THI,1920,0.0027985198
THI,1921,0.0028577889
THI,1922,0.002961433
THI,1923,0.0031492535
THI,1924,0.0034040946
THI,1925,0.0033974031
THI,1926,0.0034209609
THI,1927,0.0034684855
THI,1928,0.0033884041
THI,1929,0.0034320487
THI,1930,0.0034338767
THI,1931,0.0034649915
THI,1932,0.0035018127
THI,1933,0.0033716799
THI,1934,0.0033668396
THI,1935,0.0032447202
THI,1936,0.0033743391
THI,1937,0.0034036317
THI,1938,0.0034814398
THI,1939,0.0031492503
THI,1940,0.0033142988
THI,1941,0.0035195807
THI,1942,0.0044277725
THI,1943,0.0045498856
THI,1944,0.0044606756
THI,1945,0.004389565
THI,1946,0.003877504
THI,1947,0.0033930682
THI,1948,0.003387932
THI,1949,0.0032197756
THI,1950,0.0031573772
THI,1951,0.0030810072
THI,1952,0.0029386037
THI,1953,0.0029603411
THI,1954,0.0028946137
THI,1955,0.0028065306
THI,1956,0.0028306514
THI,1957,0.0032867971
THI,1958,0.0032717551
THI,1959,0.0032550802
THI,1960,0.0031603472
THI,1961,0.0030194018
THI,1962,0.0029878577
THI,1963,0.0028206524
THI,1964,0.002976713
THI,1965,0.0034156551
THI,1966,0.0035018676
THI,1967,0.0034729925
THI,1968,0.003613434
THI,1969,0.0036531142
THI,1970,0.0038904313
THI,1971,0.0041184947
THI,1972,0.0042301309
THI,1973,0.0044210409
THI,1974,0.0042984039
THI,1975,0.0046991701
THI,1976,0.0045404658
THI,1977,0.0046460852
THI,1978,0.0048041861
THI,1979,0.0049036653
THI,1980,0.0049418453
THI,1981,0.0050795018
THI,1982,0.0051244623
THI,1983,0.0051034768
THI,1984,0.0051533906
THI,1985,0.0052462476
THI,1986,0.0053068711
THI,1987,0.0053154575
THI,1988,0.0053034876
THI,1989,0.0056028259
THI,1990,0.005704646
THI,1991,0.0060834163
THI,1992,0.0064004399
THI,1993,0.0066263122
THI,1994,0.0068711587
THI,1995,0.00717251
THI,1996,0.0074469419
THI,1997,0.0073754238
THI,1998,0.0069974544
THI,1999,0.007216535
THI,2000,0.007254805
THI,2001,0.010663004
THI,2002,0.0073331059
THI,2003,0.0075245793
THI,2004,0.0076284832
THI,2005,0.007698542
THI,2006,0.0076191667
THI,2007,0.0078030936
THI,2008,0.0077820732
THI,2009,0.0077275629
THI,2010,0.0076967031
THI,2011,0.0076864604
THI,2012,0.0076550925
THI,2013,0.0090630148
THI,2014,0.0090067517
THI,2015,0.009040568
THI,2016,0.0090920646
CAM,1953,0.00088546053
CAM,1954,0.00089804712
CAM,1955,0.00082241581
CAM,1956,0.0008256365
CAM,1957,0.00079758372
CAM,1958,0.00080752728
CAM,1959,0.00080539082
CAM,1960,0.00081637612
CAM,1961,0.0010774486
CAM,1962,0.0010827912
CAM,1963,0.0010877395
CAM,1964,0.0010744367
CAM,1965,0.0010967206
CAM,1966,0.001087912
CAM,1967,0.0010626341
CAM,1968,0.0010538175
CAM,1969,0.001039973
CAM,1970,0.0011093687
CAM,1971,0.0018750492
CAM,1972,0.0018290909
CAM,1973,0.0018586584
CAM,1974,0.001814807
CAM,1975,0.00082408253
CAM,1976,0.00094107125
CAM,1977,0.00098568795
CAM,1978,0.00095356721
CAM,1979,0.00048355266
CAM,1980,0.00066160073
CAM,1981,0.00054147938
CAM,1982,0.00054258533
CAM,1983,0.00054599228
CAM,1984,0.00061579508
CAM,1985,0.00065540517
CAM,1986,0.0008482039
CAM,1987,0.00086958951
CAM,1988,0.00088237418
CAM,1989,0.0011782103
CAM,1990,0.0012978804
CAM,1991,0.0011640688
CAM,1992,0.0013603658
CAM,1993,0.0011648874
CAM,1994,0.00099855394
CAM,1995,0.0010541666
CAM,1996,0.0010542929
CAM,1997,0.0011196197
CAM,1998,0.0012330787
CAM,1999,0.0011502859
CAM,2000,0.0016884947
CAM,2001,0.0017276526
CAM,2002,0.0015473028
CAM,2003,0.001551133
CAM,2004,0.0015463165
CAM,2005,0.0015505806
CAM,2006,0.001557539
CAM,2007,0.0015663897
CAM,2008,0.0015641548
CAM,2009,0.0015604107
CAM,2010,0.0015474916
CAM,2011,0.0015761144
CAM,2012,0.0015809995
CAM,2013,0.0015900335
CAM,2014,0.0015978117
CAM,2015,0.0018848955
CAM,2016,0.0016596785
LAO,1953,0.00039437084
LAO,1954,0.00032506109
LAO,1955,0.0003219427
LAO,1956,0.00037971401
LAO,1957,0.00037691515
LAO,1958,0.00039122379
LAO,1959,0.0004273841
LAO,1960,0.00045017642
LAO,1961,0.00066482491
LAO,1962,0.00070847408
LAO,1963,0.00087765796
LAO,1964,0.00089331105
LAO,1965,0.00089210825
LAO,1966,0.00088694843
LAO,1967,0.00064339838
LAO,1968,0.00062987162
LAO,1969,0.00060112454
LAO,1970,0.00065029185
LAO,1971,0.00070204568
LAO,1972,0.00074115413
LAO,1973,0.00067952555
LAO,1974,0.00059322017
LAO,1975,0.00049327611
LAO,1976,0.00049830711
LAO,1977,0.00049843843
LAO,1978,0.0005000431
LAO,1979,0.00048847194
LAO,1980,0.00053899531
LAO,1981,0.00047788443
LAO,1982,0.00056855439
LAO,1983,0.00059369783
LAO,1984,0.00052640715
LAO,1985,0.00052783778
LAO,1986,0.00062961032
LAO,1987,0.00063363597
LAO,1988,0.00063029514
LAO,1989,0.00053306314
LAO,1990,0.0006299878
LAO,1991,0.00065886858
LAO,1992,0.00048222946
LAO,1993,0.00049451907
LAO,1994,0.00055010605
LAO,1995,0.00059082505
LAO,1996,0.00060292246
LAO,1997,0.00060816662
LAO,1998,0.00060997152
LAO,1999,0.00060741586
LAO,2000,0.00044202298
LAO,2001,0.00045460404
LAO,2002,0.00045591503
LAO,2003,0.00045802793
LAO,2004,0.00055090856
LAO,2005,0.00046448925
LAO,2006,0.0004692034
LAO,2007,0.00047543101
LAO,2008,0.0004760345
LAO,2009,0.00047519337
LAO,2010,0.00056816335
LAO,2011,0.00048349911
LAO,2012,0.00048552084
LAO,2013,0.00046182031
LAO,2014,0.00046231379
LAO,2015,0.00057098281
LAO,2016,0.00060419599
DRV,1954,0.0028113357
DRV,1955,0.003427584
DRV,1956,0.0035859591
DRV,1957,0.0037390955
DRV,1958,0.0039530676
DRV,1959,0.0041109961
DRV,1960,0.0041744919
DRV,1961,0.0038623866
DRV,1962,0.0038771413
DRV,1963,0.0037408415
DRV,1964,0.0038160475
DRV,1965,0.0039885025
DRV,1966,0.0037037665
DRV,1967,0.0048879185
DRV,1968,0.0059305611
DRV,1969,0.0060939197
DRV,1970,0.0050852424
DRV,1971,0.0048761619
DRV,1972,0.0059115365
DRV,1973,0.0056839357
DRV,1974,0.0068860645
DRV,1975,0.0068086619
DRV,1976,0.00882331
